-4.5652046	0.29144913	0.052220944
-4.064627	0.49303722	0.08349211
-4.1552005	1.2581408	-0.4703697
-3.3699555	-0.1117093	-0.71205515
1.0650468	-0.5709487	-0.35986412
-1.1527059	-0.41337624	-0.37973619
-3.2325513	-0.7231432	0.18259588
-5.1422424	-0.12848642	0.3587644
-4.617389	0.51054895	-0.33321524
-5.171198	-0.35111925	-0.40602088
-3.713234	-0.23943949	-0.5200854
-2.1786814	0.48664498	-0.2898218
-5.397423	-0.2122615	-0.004469607
-2.5639977	0.73463166	0.049355615
-1.1691225	-0.8148353	0.3192656
-4.40143	0.71939516	-0.5442039
-3.3721044	0.9475775	-0.55969834
-3.1526582	0.41013527	-0.4076296
-2.663794	0.6754725	-0.019376054
-5.06625	1.0097655	0.044708714
-5.097546	1.4509292	0.3897773
-4.057719	0.604248	-0.12560073
-5.0433817	1.2666472	0.024356725
-4.576227	1.4043108	-0.5247892
-4.386222	1.331208	0.04214504
0.7095642	2.8109403	-0.17819963
-2.538425	0.5034246	-0.7775072
-4.6133175	-0.25971714	-0.2751938
-4.9312024	1.018454	-0.24954201
-3.5086598	0.10097094	-0.6714175
-4.732938	-0.2396906	-0.5990769
-4.873012	0.55488724	-0.33713531
-3.009426	0.06949629	-0.87537736
-4.8824787	-0.08908582	-0.38329756
-3.1934605	0.26786998	0.3474195
0.33986616	-0.8026773	1.5399983
-3.383307	-0.6152382	0.26697236
-2.465561	0.029029235	0.90182567
-3.5317254	0.5682396	0.69615
-4.685632	1.1433964	0.63731503
-3.6706975	1.658835	0.060610943
0.8655782	1.7969291	0.28902203
-3.076393	-0.96372795	1.4994609
-4.287873	-0.029750675	-0.3592357
-2.2211494	0.053306803	0.6638519
-3.7387073	-1.1426269	-0.056513697
-3.9407098	-0.38954136	-0.022912472
-4.5405426	0.22356415	0.9422331
-3.6645954	0.40037745	0.7931149
-4.7799883	0.40653798	-0.14967409
-4.360331	0.15851218	-0.8697677
-2.562817	0.40280485	-0.37893957
-5.0066776	0.24609032	-0.4450271
-0.51676226	0.44300753	-0.9459086
-2.6840496	0.18056871	-0.39710438
-2.2449665	-0.1521571	1.6674942
-3.8526654	0.0021942854	1.3556361
-4.2213864	0.24731812	0.5932684
-4.257829	-0.0096187	0.69276065
-4.7714677	0.6189896	-0.24216141
-4.096875	0.44004232	-0.62177855
-3.790783	0.44945723	0.010380648
-3.9319475	-0.2789422	-0.31615764
-4.6865664	0.4759463	-0.47521514
-4.0493455	0.15549463	0.79097605
-1.3676074	0.32914066	1.5807558
-4.084795	0.5118397	0.8080413
-3.998076	0.8054086	0.6160506
-3.086092	0.62356937	0.882239
-4.3784313	0.0593248	-0.14911827
-2.5323265	-0.17085093	-0.68650424
-3.6906774	0.24823275	-0.58515936
-4.2323856	0.9630469	-0.33146226
-4.4623284	0.24587728	0.7644199
-2.6253114	-0.43871334	0.78302354
-2.1358266	0.23336507	1.4463713
-1.8028897	-0.5991329	-0.798277
-3.5734537	-0.6235938	0.16560994
-2.9818306	-0.53977144	-0.5810991
-2.4449506	-0.4863527	-1.5706165
-2.6647859	-0.303731	-1.283032
-1.9794986	-0.9048035	-1.4541502
-4.883664	0.82846403	-0.18748204
0.044359207	2.1919398	-0.72707844
-4.2686415	1.7227995	0.36657268
-3.8820262	0.12656528	-1.1840261
0.88833	1.3162555	-0.43331838
-2.4182053	1.9474401	0.39979857
-3.983139	0.5357535	-1.3651586
-1.8486885	-0.33233038	-0.9419618
-3.8631022	-0.62315774	-0.37020677
-3.4662168	-0.25878313	-0.79785234
-0.26532674	-0.500667	-0.98106354
-3.6762865	0.053376332	-0.5512238
-0.6401136	0.077073574	-0.66405326
-2.1683097	1.1178195	-0.93793
-2.7553103	0.093412146	-0.58208257
-3.3247867	0.22191404	-1.3490103
-0.5349121	-0.019293904	0.38390338
-3.406165	-0.3768768	-1.0061399
-2.8092315	0.7480333	-1.797702
-4.157034	-0.14596272	-0.44743115
-2.8331158	0.23960002	0.33339012
-2.726629	-0.25496155	0.5228249
-2.791996	-0.46025887	-0.25863832
-3.209509	0.06949274	-0.82086235
-3.285844	0.13809614	-0.76807207
-4.6711016	-0.16502932	-0.5933928
-3.9010851	0.3094196	0.40021706
-4.217788	-0.71656513	0.6541951
-1.4477909	-0.3554156	0.43594623
-1.9950866	0.3422284	-0.37894303
1.0775023	-1.4336241	-0.8255413
-2.9903536	-0.5854753	-1.4449645
-3.2708688	0.20757665	0.60314816
0.41121817	-1.4249296	0.18762511
0.64395905	-0.38931087	0.5768277
-0.6814971	-0.6508839	-0.015126873
-0.15105534	-1.1081805	0.44458187
-3.0968843	-0.8195505	-0.7305451
-0.96796346	-0.4478983	-0.9046712
-4.4410954	-0.0769667	-0.8154486
-1.9667245	-0.18133414	-0.8338683
-3.2125363	0.7378298	0.4106772
-2.3010302	-0.004957959	0.9010856
-4.465019	-0.025395304	-0.87339586
-2.5332594	0.033279613	-0.78128856
-3.7881222	1.0371691	-0.49621493
-2.8834503	0.24626242	-0.62862915
-3.7204237	0.29261616	-0.5144842
-2.477212	-0.23674875	-0.973429
-1.3862774	-0.95484495	-0.26674706
-3.9787967	-0.45544383	-1.3148696
-4.021472	-0.10689151	-0.9998501
-1.1022675	0.19636159	-1.6686277
-3.5093195	-0.19184998	-0.8848868
-1.1322882	0.1685644	-0.941144
-3.6561024	-0.7378392	-1.1870116
-3.6121588	-0.44989058	-1.1390022
-4.0278416	-0.3275617	0.56312853
-0.00939846	0.06839678	1.1526958
-2.7410893	0.5610349	1.0942209
-4.273817	-0.03336817	-0.076471165
-0.5110538	-0.41093704	0.9409086
-2.7686086	1.1478155	-0.10334806
-0.6745856	0.28601366	-0.49154615
-1.5247607	0.31161734	-0.15669695
-2.910706	0.27517125	0.58533794
-4.637113	0.09314352	0.5018448
-1.300081	-0.8032496	1.609325
-3.4442873	0.011110187	0.8023586
1.5661726	0.36383066	0.5310165
-4.407918	0.14499938	0.62268573
-2.6378706	0.24943309	-0.2677194
-1.7636037	0.2896303	-0.4795112
5.5079527	-0.6725755	-0.044454955
-2.8898273	0.0433044	-0.5524562
-0.8042147	0.27835417	-0.40247035
-2.9737093	1.5299852	-0.07441998
-3.1347277	0.69362366	-1.9360249
-3.5161247	0.111540034	-0.34116483
-1.1715798	-0.010950923	-0.55206054
-2.4167676	1.7708907	1.5854799
1.6092701	1.3291951	0.22856626
0.9821601	2.431413	0.13085462
-2.4976468	0.22933443	-0.45035917
-2.23638	-0.3466514	1.3773956
-3.1777735	-0.16549799	0.09009801
-1.0558939	-0.7767358	-0.51435715
-1.3938441	-0.9246732	0.22473687
-2.4929276	0.08544426	0.7889736
-4.141173	-0.4893951	0.54641545
-2.1282244	-0.39362088	-0.12375128
-2.9375727	-0.59271514	0.6230563
2.5017333	2.3262184	0.40903574
-4.194524	1.2794523	-0.94470394
-2.5431857	0.9052199	-0.78600603
-3.3195338	2.1130252	-1.1854848
-3.574297	0.6954715	-1.0440578
-3.1193361	0.6037836	-0.23051529
-0.74041533	-0.59302783	0.53811496
-3.6914258	-0.06738716	0.10483182
-1.4808333	-0.25198662	0.67413455
-3.3752356	0.42385128	-0.40926433
-1.9480503	-0.6807045	0.4370134
-2.8584747	-0.82529795	-0.70923036
-2.0609114	-0.86804295	0.24411264
-1.3646684	-0.6796063	-0.7875148
-2.8203948	0.31108752	-1.1433227
-4.862008	0.084626615	-0.3323686
-1.5100217	0.8948636	0.06917851
-3.0813534	0.7352805	0.01477661
-0.58474493	2.379427	-0.5118956
-2.615654	2.4931986	-0.65437895
-2.2495232	1.7765485	-0.23238595
-2.6224535	1.0400015	-0.25623012
1.161427	-0.95475125	-0.10406627
-3.0098433	0.48305565	-0.13068078
-0.98792076	-0.2981654	-0.36141646
-3.7025416	0.7566868	0.55736125
-1.3222635	-0.62905824	-0.1435815
-3.6710637	-0.14490971	-0.9146665
-3.983012	-0.29628494	-1.3668654
-2.2940202	-0.5122199	-0.1395185
-0.72321963	0.07888304	-0.76255214
-2.5101771	-0.3446543	-1.5379412
-3.6833785	-1.0744979	-0.9894435
-4.7966757	1.3683532	-0.20510681
-2.968279	0.021872431	0.2766227
-2.949422	-0.9309623	-0.9691768
-1.3870039	0.1901031	0.8824879
-3.9834561	0.07835865	0.686697
1.0747724	2.0089655	0.33517867
-2.6386895	1.2199845	-0.47526968
-2.4567144	0.27971187	1.0781585
-4.1313925	1.0069209	0.20475304
-3.7850497	0.19860986	0.60220945
-2.6847017	-0.59295547	0.6374372
-3.2210546	0.5794182	0.8088983
-4.817767	-0.14126948	1.2083762
-1.2477922	-0.2089169	0.75655705
2.0702167	1.2311051	0.8891063
0.78086805	0.45103037	1.5933661
1.6545	-0.23335603	0.86041766
-0.25823045	0.04872842	2.2094047
-2.1107607	-0.28116116	-0.21527289
-4.0474167	0.00072556734	-0.057554685
0.9519501	-0.53644	0.40250254
-3.8996496	0.20754918	0.13898781
-2.2521105	-1.0211042	0.87090075
-2.4196377	0.48193145	-0.9919656
-2.1708999	0.19093083	-0.6223819
-0.8744745	-0.14049435	-0.1773929
-3.5144973	0.4239954	-0.47535998
-3.9771502	0.5257163	-1.2132783
1.9493208	-1.0956242	-1.4246706
0.22863722	-0.19172922	-1.4155327
-2.212843	-0.9435407	-1.2899643
-2.015111	-0.25851265	-1.5148141
-4.4542766	0.1721998	0.3194518
-2.3755193	-1.5265297	0.18140225
-3.2996707	-0.3696374	-0.09204942
-3.4587827	-0.34078446	-1.8211664
-0.1351049	-0.53183377	-1.8483262
-2.270718	-0.84935987	0.018874897
-3.9088721	0.13571192	0.50361466
-4.5894494	-0.7911023	0.16899449
-2.5152457	0.14068624	-1.1821209
0.47357464	1.5413709	-0.57837135
-4.3166285	-0.021493226	0.06916967
-3.763684	-0.30328825	-0.33419818
-0.75370073	-0.9120786	-1.2609401
-1.2954974	-0.4016041	-1.9810739
-2.9773164	-0.8135346	-1.2230532
-2.6627214	0.30925924	-0.17667916
-1.505527	0.6125387	0.41364372
-3.50807	-0.4700022	-0.4750523
-4.475352	0.8252679	0.5593044
-2.8749228	0.84189034	-0.111627296
-3.319439	1.1826755	-0.44488996
-3.3405287	0.6567482	-0.45187038
-3.3935547	0.02281329	-0.63948494
-2.5088978	0.73549986	-0.20182446
-4.379936	0.6109299	-0.8109074
-1.8354326	1.0913275	1.1429763
0.6529455	2.8935664	0.044268586
-4.72117	-0.39980188	-0.81416553
-4.495185	0.7886381	0.5386363
-3.290975	-0.12706992	-0.12531996
-3.3211114	-0.15975237	0.12111195
-3.5927155	0.5492779	-1.36638
-3.1916296	0.68906736	-0.9210694
-3.0687945	-0.03227493	-1.5625647
-3.0270514	-0.26638314	-0.3520437
-2.4645083	0.48093987	-1.3429687
-2.2759008	-0.6377765	-1.6820177
-2.166323	-0.5875541	-0.08807911
-1.284925	-0.0053307116	-0.7197306
-3.7110713	-0.10955235	0.57193154
-1.7875066	0.5424187	0.62137294
-4.6045485	-0.16337189	-0.015467331
-3.3634138	-1.2295256	0.3863393
1.1260204	-0.4515479	-0.38624454
-1.5720482	-0.37802222	-0.5432143
-2.8036523	-0.42137465	-0.61696374
-1.9907663	-0.7776116	0.2981878
-2.0600233	-1.037039	-0.69835484
-1.9456898	-0.124557465	0.030457538
-2.5805326	0.24528565	-0.07427419
-1.3804271	-0.47659227	-0.28304476
-0.15742517	1.2097089	-0.24711807
-3.4284194	1.7870257	-0.074098304
-0.4507904	1.9292176	-0.46810883
-0.2047844	0.5733824	-0.13440476
2.7925825	0.17013052	-1.1238142
-3.6648164	0.11402731	-0.7663695
-4.464541	0.37768596	-0.64316183
